direction,term_name,ontology,type
upregulated,Wnt protein binding,MF,trinotate
upregulated,Wnt protein binding,MF,trinotate
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,MF,trinotate
upregulated,Wnt signaling,MF,trinotate
upregulated,Wnt signaling,MF,trinotate
upregulated,Wnt signaling,MF,trinotate
upregulated,Wnt signaling,,KEGG
upregulated,Wnt signaling,,KEGG
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,BP,trinotate
upregulated,Wnt signaling,MF,trinotate
upregulated,Wnt signaling,MF,trinotate
upregulated,Wnt signaling pathway,BP,trinotate
upregulated,Wnt signaling pathway,BP,trinotate
upregulated,wound healing,BP,trinotate
downregulated,xenobiotic metabolism,BP,trinotate
downregulated,xenobiotic metabolism,,KEGG
downregulated,xenobiotic metabolism,,KEGG
downregulated,xenobiotics metabolsim,,KEGG
downregulated,xenobiotics metabolsim,,KEGG
regulated,xenobiotics metabolsim,,KEGG
